ansible,lib.ansible.module_utils.dimensiondata.py,useless-object-inheritance,R,1
ansible,lib.ansible.module_utils.dimensiondata.py,too-many-instance-attributes,R,1
ansible,lib.ansible.module_utils.dimensiondata.py,no-else-raise,R,1
ansible,lib.ansible.module_utils.dimensiondata.py,invalid-name,C,1
ansible,lib.ansible.module_utils.dimensiondata.py,wrong-import-order,C,2
ansible,lib.ansible.module_utils.dimensiondata.py,ungrouped-imports,C,1
ansible,lib.ansible.module_utils.known_hosts.py,missing-docstring,C,3
ansible,lib.ansible.module_utils.known_hosts.py,invalid-name,C,2
ansible,lib.ansible.module_utils.known_hosts.py,too-many-branches,R,1
ansible,lib.ansible.module_utils.ovirt.py,bad-continuation,C,23
ansible,lib.ansible.module_utils.ovirt.py,line-too-long,C,5
ansible,lib.ansible.module_utils.ovirt.py,missing-docstring,C,7
ansible,lib.ansible.module_utils.ovirt.py,no-else-return,R,5
ansible,lib.ansible.module_utils.ovirt.py,consider-merging-isinstance,R,2
ansible,lib.ansible.module_utils.ovirt.py,inconsistent-return-statements,R,2
ansible,lib.ansible.module_utils.ovirt.py,too-many-arguments,R,3
ansible,lib.ansible.module_utils.ovirt.py,invalid-name,C,9
ansible,lib.ansible.module_utils.ovirt.py,useless-object-inheritance,R,1
ansible,lib.ansible.module_utils.ovirt.py,no-self-use,R,4
ansible,lib.ansible.module_utils.online.py,line-too-long,C,4
ansible,lib.ansible.module_utils.online.py,missing-docstring,C,17
ansible,lib.ansible.module_utils.online.py,invalid-name,C,2
ansible,lib.ansible.module_utils.online.py,useless-object-inheritance,R,2
ansible,lib.ansible.module_utils.splitter.py,line-too-long,C,5
ansible,lib.ansible.module_utils.splitter.py,missing-docstring,C,2
ansible,lib.ansible.module_utils.splitter.py,too-many-locals,R,1
ansible,lib.ansible.module_utils.splitter.py,too-many-branches,R,1
ansible,lib.ansible.module_utils.splitter.py,too-many-statements,R,1
ansible,lib.ansible.module_utils.lxd.py,line-too-long,C,3
ansible,lib.ansible.module_utils.lxd.py,missing-docstring,C,7
ansible,lib.ansible.module_utils.lxd.py,invalid-name,C,4
ansible,lib.ansible.module_utils.lxd.py,wrong-import-position,C,1
ansible,lib.ansible.module_utils.lxd.py,too-few-public-methods,R,1
ansible,lib.ansible.module_utils.lxd.py,useless-object-inheritance,R,1
ansible,lib.ansible.module_utils.lxd.py,too-many-arguments,R,2
ansible,lib.ansible.module_utils.lxd.py,wrong-import-order,C,1
ansible,lib.ansible.module_utils.memset.py,line-too-long,C,2
ansible,lib.ansible.module_utils.memset.py,superfluous-parens,C,1
ansible,lib.ansible.module_utils.memset.py,missing-docstring,C,2
ansible,lib.ansible.module_utils.memset.py,useless-object-inheritance,R,1
ansible,lib.ansible.module_utils.memset.py,too-few-public-methods,R,1
ansible,lib.ansible.module_utils.memset.py,invalid-name,C,1
ansible,lib.ansible.module_utils.database.py,line-too-long,C,2
ansible,lib.ansible.module_utils.database.py,missing-docstring,C,5
ansible,lib.ansible.module_utils.database.py,too-many-branches,R,1
ansible,lib.ansible.module_utils.vmware.py,line-too-long,C,27
ansible,lib.ansible.module_utils.vmware.py,too-many-lines,C,1
ansible,lib.ansible.module_utils.vmware.py,missing-docstring,C,27
ansible,lib.ansible.module_utils.vmware.py,invalid-name,C,37
ansible,lib.ansible.module_utils.vmware.py,too-many-arguments,R,2
ansible,lib.ansible.module_utils.vmware.py,too-many-branches,R,6
ansible,lib.ansible.module_utils.vmware.py,too-many-locals,R,2
ansible,lib.ansible.module_utils.vmware.py,too-many-statements,R,2
ansible,lib.ansible.module_utils.vmware.py,consider-using-in,R,1
ansible,lib.ansible.module_utils.vmware.py,too-many-nested-blocks,R,1
ansible,lib.ansible.module_utils.vmware.py,useless-object-inheritance,R,1
ansible,lib.ansible.module_utils.vmware.py,no-else-return,R,2
ansible,lib.ansible.module_utils.vmware.py,inconsistent-return-statements,R,1
ansible,lib.ansible.module_utils.vmware.py,no-self-use,R,1
ansible,lib.ansible.module_utils.redfish_utils.py,line-too-long,C,4
ansible,lib.ansible.module_utils.redfish_utils.py,missing-docstring,C,33
ansible,lib.ansible.module_utils.redfish_utils.py,invalid-name,C,18
ansible,lib.ansible.module_utils.redfish_utils.py,useless-object-inheritance,R,1
ansible,lib.ansible.module_utils.redfish_utils.py,too-many-instance-attributes,R,1
ansible,lib.ansible.module_utils.redfish_utils.py,useless-return,R,1
ansible,lib.ansible.module_utils.redfish_utils.py,no-else-return,R,5
ansible,lib.ansible.module_utils.redfish_utils.py,too-many-locals,R,1
ansible,lib.ansible.module_utils.redfish_utils.py,too-many-return-statements,R,1
ansible,lib.ansible.module_utils.redfish_utils.py,too-many-public-methods,R,1
ansible,lib.ansible.module_utils.netapp.py,line-too-long,C,4
ansible,lib.ansible.module_utils.netapp.py,missing-docstring,C,10
ansible,lib.ansible.module_utils.netapp.py,inconsistent-return-statements,R,3
ansible,lib.ansible.module_utils.netapp.py,no-else-return,R,2
ansible,lib.ansible.module_utils.netapp.py,too-many-arguments,R,2
ansible,lib.ansible.module_utils.netapp.py,too-many-locals,R,1
ansible,lib.ansible.module_utils.netapp.py,invalid-name,C,3
ansible,lib.ansible.module_utils.netapp.py,no-else-raise,R,1
ansible,lib.ansible.module_utils.netapp.py,wrong-import-order,C,2
ansible,lib.ansible.module_utils.rax.py,bad-continuation,C,3
ansible,lib.ansible.module_utils.rax.py,missing-docstring,C,1
ansible,lib.ansible.module_utils.rax.py,len-as-condition,C,1
ansible,lib.ansible.module_utils.rax.py,invalid-name,C,7
